type,x,y,timestamp,button,pressed
move,783,382,1722869915.3890693,,
move,781,382,1722869915.3960729,,
move,780,382,1722869915.4044843,,
move,775,381,1722869915.4130025,,
move,773,381,1722869915.4208238,,
move,770,381,1722869915.4283488,,
move,768,381,1722869915.4373386,,
move,766,381,1722869915.4451756,,
move,764,381,1722869915.453297,,
move,762,380,1722869915.4612076,,
move,757,380,1722869915.469125,,
click,757,380,1722869915.470207,Button.left,False
move,755,380,1722869915.4764082,,
move,752,380,1722869915.4847722,,
move,747,380,1722869915.4932847,,
move,746,380,1722869915.5013766,,
move,746,380,1722869915.5094316,,
move,744,380,1722869915.5165691,,
move,742,380,1722869915.5252771,,
move,742,380,1722869915.5405982,,
click,742,380,1722869915.549313,Button.left,True
move,741,380,1722869915.5645647,,
move,741,380,1722869915.580562,,
move,739,380,1722869915.5885634,,
move,737,380,1722869915.5970778,,
move,734,380,1722869915.6043923,,
move,731,381,1722869915.6129014,,
move,727,381,1722869915.6213272,,
move,723,381,1722869915.6287618,,
move,720,381,1722869915.637156,,
move,716,381,1722869915.6451943,,
move,713,381,1722869915.6535888,,
click,713,381,1722869915.6539931,Button.left,False
move,709,381,1722869915.6610901,,
move,705,381,1722869915.668606,,
move,702,381,1722869915.6762064,,
move,697,381,1722869915.6844614,,
move,693,381,1722869915.6929746,,
move,688,381,1722869915.7013178,,
move,686,381,1722869915.7093933,,
move,681,381,1722869915.7161548,,
move,680,381,1722869915.7252767,,
click,680,381,1722869915.7258952,Button.left,True
move,678,381,1722869915.7331266,,
move,676,381,1722869915.7407255,,
move,671,380,1722869915.7489052,,
move,669,380,1722869915.7560432,,
move,667,380,1722869915.7653403,,
move,664,379,1722869915.7728496,,
move,661,379,1722869915.7811298,,
move,658,379,1722869915.7882519,,
move,655,379,1722869915.7972915,,
move,652,379,1722869915.804334,,
move,649,379,1722869915.8125315,,
move,644,379,1722869915.820942,,
click,644,379,1722869915.820942,Button.left,False
move,640,379,1722869915.8291695,,
move,635,379,1722869915.836495,,
move,633,379,1722869915.8445294,,
move,629,379,1722869915.8530428,,
move,628,379,1722869915.8613336,,
move,627,379,1722869915.8693347,,
move,625,379,1722869915.8772545,,
move,623,380,1722869915.884248,,
move,622,380,1722869915.8927279,,
move,621,380,1722869915.90096,,
move,619,380,1722869915.9092054,,
click,619,380,1722869915.9100468,Button.left,True
move,618,380,1722869915.916995,,
move,618,380,1722869915.9249918,,
move,616,380,1722869915.9333293,,
move,616,380,1722869915.940464,,
move,615,380,1722869915.948681,,
move,610,380,1722869915.9563513,,
move,607,380,1722869915.964358,,
move,604,380,1722869915.9730506,,
move,600,380,1722869915.9813035,,
move,597,380,1722869915.988525,,
move,593,380,1722869915.9970188,,
move,590,380,1722869916.0050194,,
click,590,380,1722869916.0050194,Button.left,False
move,587,380,1722869916.0125387,,
move,584,380,1722869916.021058,,
move,582,380,1722869916.028575,,
move,581,380,1722869916.0371234,,
move,580,380,1722869916.0451279,,
move,577,380,1722869916.052644,,
move,575,380,1722869916.0611687,,
move,574,379,1722869916.0684986,,
move,573,379,1722869916.0770075,,
move,570,379,1722869916.0850115,,
click,570,379,1722869916.0850115,Button.left,True
move,568,379,1722869916.0925274,,
move,566,379,1722869916.1010494,,
move,562,379,1722869916.1085603,,
move,561,379,1722869916.117078,,
move,558,378,1722869916.1246967,,
move,556,378,1722869916.1332154,,
move,553,378,1722869916.1403146,,
move,550,378,1722869916.1484,,
move,546,378,1722869916.1569076,,
move,543,378,1722869916.1649146,,
move,537,378,1722869916.1724293,,
move,532,378,1722869916.1809433,,
move,530,378,1722869916.1884596,,
click,530,378,1722869916.1894588,Button.left,False
move,525,378,1722869916.1969876,,
move,524,378,1722869916.204987,,
move,523,378,1722869916.2125087,,
move,522,378,1722869916.2210395,,
move,520,378,1722869916.229279,,
move,519,378,1722869916.2362905,,
move,519,378,1722869916.2445674,,
click,519,378,1722869916.2445674,Button.left,True
move,518,378,1722869916.2530923,,
move,517,378,1722869916.2602906,,
move,516,378,1722869916.2685516,,
move,515,378,1722869916.2771387,,
move,514,378,1722869916.2850971,,
move,512,378,1722869916.2926152,,
move,510,378,1722869916.3011322,,
move,508,378,1722869916.3093348,,
move,505,378,1722869916.3170595,,
move,502,378,1722869916.3252735,,
move,500,378,1722869916.3333426,,
move,498,378,1722869916.3412108,,
move,497,378,1722869916.3493783,,
move,496,378,1722869916.3562064,,
move,493,378,1722869916.3652403,,
click,493,378,1722869916.3652403,Button.left,False
move,492,378,1722869916.372362,,
move,491,378,1722869916.3809874,,
move,490,378,1722869916.388497,,
move,488,378,1722869916.3972523,,
move,486,378,1722869916.404895,,
move,485,378,1722869916.4124074,,
move,484,378,1722869916.4207098,,
move,483,378,1722869916.4289155,,
move,480,378,1722869916.4369693,,
move,479,378,1722869916.444979,,
move,479,378,1722869916.453186,,
move,477,378,1722869916.461379,,
click,477,378,1722869916.461379,Button.left,True
move,475,378,1722869916.4693363,,
move,474,378,1722869916.4771473,,
move,473,379,1722869916.485149,,
move,471,379,1722869916.4926643,,
move,467,379,1722869916.5148091,,
move,466,379,1722869916.5163193,,
move,466,379,1722869916.5173268,,
move,464,379,1722869916.5251215,,
move,464,379,1722869916.5324867,,
move,463,379,1722869916.5412438,,
move,463,379,1722869916.549338,,
move,462,379,1722869916.557476,,
move,461,379,1722869916.5645428,,
move,460,379,1722869916.573359,,
move,457,379,1722869916.5811327,,
move,455,379,1722869916.5891137,,
click,455,379,1722869916.5891137,Button.left,False
move,453,379,1722869916.5966282,,
move,450,379,1722869916.6187553,,
move,448,379,1722869916.6192613,,
move,445,379,1722869916.620565,,
move,444,379,1722869916.6291249,,
move,444,379,1722869916.636377,,
click,444,379,1722869916.6693323,Button.left,True
click,444,379,1722869916.7614818,Button.left,False
move,444,379,1722869916.8130605,,
move,444,380,1722869916.8211718,,
move,444,380,1722869916.8367631,,
move,445,380,1722869916.8446999,,
move,446,380,1722869916.8532183,,
click,446,380,1722869916.8532183,Button.left,True
move,446,380,1722869916.9015017,,
move,447,380,1722869916.9171164,,
move,448,380,1722869916.925163,,
move,449,381,1722869916.932737,,
move,450,381,1722869916.9408805,,
move,452,381,1722869916.948557,,
move,454,381,1722869916.957098,,
move,456,382,1722869916.965099,,
move,458,382,1722869916.9726765,,
move,460,383,1722869916.9811895,,
move,460,383,1722869916.9882975,,
move,461,383,1722869916.9963872,,
click,461,383,1722869917.0976791,Button.left,False
move,461,383,1722869917.2049851,,
click,461,383,1722869917.2928138,Button.left,True
click,461,383,1722869917.3894193,Button.left,False
click,461,383,1722869917.5848022,Button.left,True
click,461,383,1722869917.8013597,Button.left,False
move,463,383,1722869917.80901,,
move,466,384,1722869917.8162954,,
move,467,384,1722869917.8252141,,
move,471,385,1722869917.8333135,,
move,473,386,1722869917.8407977,,
move,476,386,1722869917.8491883,,
move,479,387,1722869917.8561568,,
move,480,387,1722869917.8644464,,
move,480,388,1722869917.872906,,
move,481,388,1722869917.8806388,,
move,482,388,1722869917.888764,,
click,482,388,1722869917.9013078,Button.left,True
move,482,388,1722869917.9336755,,
move,483,388,1722869917.9407809,,
move,486,388,1722869917.948458,,
move,488,388,1722869917.956564,,
move,491,388,1722869917.9773304,,
move,495,388,1722869917.9783347,,
click,495,388,1722869917.97933,Button.left,False
move,500,388,1722869917.9803314,,
move,508,388,1722869917.9888408,,
move,516,388,1722869917.9964495,,
move,521,388,1722869918.0044625,,
move,528,388,1722869918.0126026,,
move,534,388,1722869918.0212798,,
move,541,388,1722869918.028512,,
move,543,389,1722869918.0365038,,
move,544,389,1722869918.0446272,,
move,545,389,1722869918.0525799,,
click,545,389,1722869918.0774808,Button.left,True
move,546,389,1722869918.0933847,,
move,548,389,1722869918.1167948,,
move,549,389,1722869918.1249185,,
move,552,389,1722869918.1324272,,
move,554,389,1722869918.15384,,
move,557,389,1722869918.1548364,,
move,560,389,1722869918.1563945,,
move,565,389,1722869918.1643507,,
move,571,389,1722869918.172897,,
click,571,389,1722869918.172897,Button.left,False
move,575,389,1722869918.1803694,,
move,579,389,1722869918.1892166,,
move,581,389,1722869918.1966717,,
move,583,389,1722869918.2047114,,
move,585,389,1722869918.2122617,,
move,587,389,1722869918.2205038,,
move,587,389,1722869918.2290504,,
move,588,389,1722869918.2367308,,
move,588,389,1722869918.2533832,,
move,590,389,1722869918.3011482,,
click,590,389,1722869918.3017712,Button.left,True
move,591,389,1722869918.3090165,,
move,591,389,1722869918.3171592,,
move,592,389,1722869918.3251946,,
move,593,389,1722869918.3323686,,
move,594,389,1722869918.34093,,
move,596,389,1722869918.3482864,,
move,596,389,1722869918.371476,,
move,598,389,1722869918.3724778,,
move,600,389,1722869918.3724778,,
move,601,389,1722869918.3810592,,
move,603,389,1722869918.388354,,
move,606,389,1722869918.396849,,
move,608,389,1722869918.4051735,,
move,611,389,1722869918.4133706,,
click,611,389,1722869918.4133706,Button.left,False
move,614,389,1722869918.4207332,,
move,617,389,1722869918.4283159,,
move,620,389,1722869918.437487,,
move,622,389,1722869918.4445627,,
move,624,389,1722869918.453322,,
move,626,389,1722869918.4614558,,
move,626,389,1722869918.4683323,,
move,627,389,1722869918.4771557,,
click,627,389,1722869918.4853172,Button.left,True
move,627,389,1722869918.5327265,,
move,629,389,1722869918.5565195,,
move,631,389,1722869918.5647004,,
move,634,389,1722869918.5725396,,
move,638,389,1722869918.5812554,,
click,638,389,1722869918.5822182,Button.left,False
move,642,389,1722869918.5889068,,
move,645,389,1722869918.5961843,,
move,649,389,1722869918.6042845,,
move,653,389,1722869918.6128087,,
move,655,389,1722869918.6213822,,
move,657,389,1722869918.6283994,,
move,659,389,1722869918.6373363,,
move,659,389,1722869918.645053,,
click,659,389,1722869918.6690025,Button.left,True
move,660,389,1722869918.716959,,
move,661,389,1722869918.7329605,,
move,663,389,1722869918.74052,,
click,663,389,1722869918.7414687,Button.left,False
move,665,389,1722869918.7484257,,
move,668,389,1722869918.7567253,,
move,670,389,1722869918.7644305,,
move,673,389,1722869918.7726622,,
move,675,389,1722869918.7814684,,
move,676,389,1722869918.7891622,,
move,677,389,1722869918.796168,,
move,678,389,1722869918.804273,,
click,678,389,1722869918.8293788,Button.left,True
move,678,389,1722869918.8524032,,
move,679,389,1722869918.8846457,,
move,680,389,1722869918.8925772,,
move,684,389,1722869918.9003994,,
move,686,389,1722869918.9092948,,
move,688,389,1722869918.9162922,,
move,691,389,1722869918.924952,,
click,691,389,1722869918.924952,Button.left,False
move,693,389,1722869918.9325037,,
move,696,389,1722869918.9409878,,
move,698,389,1722869918.9491277,,
move,701,389,1722869918.9572406,,
move,703,389,1722869918.9650333,,
move,706,389,1722869918.9733286,,
move,708,389,1722869918.9808798,,
move,711,389,1722869918.9884162,,
move,712,389,1722869918.9964938,,
click,712,389,1722869918.9974477,Button.left,True
move,715,389,1722869919.004445,,
move,715,389,1722869919.012963,,
move,716,389,1722869919.0206335,,
move,718,389,1722869919.0293198,,
move,719,389,1722869919.0365555,,
move,720,389,1722869919.0448866,,
move,723,388,1722869919.0524023,,
move,725,388,1722869919.0608478,,
move,726,388,1722869919.0693436,,
move,730,388,1722869919.076383,,
move,732,388,1722869919.0846255,,
move,734,388,1722869919.092679,,
click,734,388,1722869919.0936794,Button.left,False
move,736,388,1722869919.1004982,,
move,739,388,1722869919.1083233,,
move,742,388,1722869919.1172276,,
move,747,388,1722869919.124274,,
move,752,388,1722869919.133335,,
move,757,388,1722869919.141247,,
move,759,388,1722869919.1491687,,
move,761,388,1722869919.1571965,,
move,765,388,1722869919.165265,,
move,767,388,1722869919.1733325,,
move,768,388,1722869919.1808321,,
click,768,388,1722869919.181337,Button.left,True
move,770,387,1722869919.1887991,,
move,771,387,1722869919.1963224,,
move,772,386,1722869919.20436,,
move,774,385,1722869919.2125928,,
move,775,385,1722869919.2213292,,
move,776,385,1722869919.2289317,,
move,782,384,1722869919.2366028,,
move,784,383,1722869919.2446094,,
move,787,383,1722869919.25332,,
click,787,383,1722869919.25332,Button.left,False
move,790,383,1722869919.2609499,,
move,793,383,1722869919.269213,,
move,799,383,1722869919.2762024,,
move,804,383,1722869919.2847052,,
move,809,383,1722869919.2927287,,
move,815,383,1722869919.3002381,,
move,819,383,1722869919.3086705,,
move,825,383,1722869919.31719,,
move,827,383,1722869919.3251877,,
move,828,383,1722869919.3325677,,
move,831,383,1722869919.3407304,,
move,832,383,1722869919.3485587,,
click,832,383,1722869919.3495255,Button.left,True
move,833,383,1722869919.3572211,,
move,834,383,1722869919.3652203,,
move,834,383,1722869919.3723617,,
move,835,383,1722869919.3812008,,
move,835,383,1722869919.3886435,,
move,837,383,1722869919.396132,,
move,841,381,1722869919.4043233,,
move,843,381,1722869919.4126737,,
move,846,380,1722869919.4211957,,
move,849,380,1722869919.4282591,,
move,852,380,1722869919.4362757,,
click,852,380,1722869919.437345,Button.left,False
move,856,380,1722869919.4453564,,
move,861,380,1722869919.4528668,,
move,866,380,1722869919.4613352,,
move,868,380,1722869919.468565,,
move,870,380,1722869919.476334,,
move,871,381,1722869919.4844556,,
move,872,381,1722869919.4930508,,
move,873,381,1722869919.5008228,,
move,875,381,1722869919.5090096,,
click,875,381,1722869919.5172193,Button.left,True
move,876,381,1722869919.5251148,,
move,876,381,1722869919.5574703,,
move,877,381,1722869919.573012,,
move,882,380,1722869919.581053,,
move,885,380,1722869919.5888367,,
move,889,379,1722869919.5964978,,
move,892,379,1722869919.604507,,
click,892,379,1722869919.604507,Button.left,False
move,896,379,1722869919.613324,,
move,900,378,1722869919.621685,,
move,904,378,1722869919.6286213,,
move,907,378,1722869919.636267,,
move,909,378,1722869919.64552,,
move,912,378,1722869919.6530335,,
move,916,379,1722869919.6607006,,
move,916,379,1722869919.6693592,,
move,917,380,1722869919.6764858,,
click,917,380,1722869919.6774917,Button.left,True
move,917,380,1722869919.6932337,,
move,918,380,1722869919.7004442,,
move,919,380,1722869919.7167652,,
move,919,380,1722869919.725087,,
move,921,380,1722869919.7329066,,
move,922,380,1722869919.740841,,
move,924,380,1722869919.7485263,,
move,929,380,1722869919.7569,,
move,931,380,1722869919.7649124,,
click,931,380,1722869919.7659078,Button.left,False
move,936,381,1722869919.7731757,,
move,941,382,1722869919.780601,,
move,947,383,1722869919.7882924,,
move,955,385,1722869919.79706,,
move,961,387,1722869919.8050604,,
move,965,388,1722869919.8131852,,
move,970,389,1722869919.8211968,,
move,972,390,1722869919.8292618,,
move,974,390,1722869919.8363144,,
move,975,390,1722869919.8445866,,
click,975,390,1722869919.8445866,Button.left,True
move,976,390,1722869919.8531027,,
move,976,390,1722869919.8611867,,
move,977,390,1722869919.8685663,,
move,980,390,1722869919.8764315,,
move,982,390,1722869919.8844385,,
move,984,390,1722869919.8925295,,
move,987,390,1722869919.9002442,,
move,990,390,1722869919.9090874,,
move,995,390,1722869919.9166489,,
move,1000,390,1722869919.9249086,,
move,1007,390,1722869919.9331224,,
move,1015,390,1722869919.9412043,,
move,1026,390,1722869919.9491045,,
click,1026,390,1722869919.9491045,Button.left,False
move,1034,390,1722869919.9571679,,
move,1042,391,1722869919.9653225,,
move,1049,392,1722869919.9730115,,
move,1056,393,1722869919.980366,,
move,1061,394,1722869919.9892352,,
move,1067,395,1722869919.9969978,,
move,1071,396,1722869920.0049343,,
move,1073,397,1722869920.0130854,,
move,1076,397,1722869920.020617,,
click,1076,397,1722869920.021618,Button.left,True
move,1078,397,1722869920.0290492,,
move,1079,397,1722869920.0366433,,
move,1080,397,1722869920.0446908,,
move,1082,397,1722869920.053209,,
move,1084,398,1722869920.060398,,
move,1085,398,1722869920.0826268,,
move,1086,398,1722869920.0826268,,
move,1089,398,1722869920.0846293,,
move,1090,398,1722869920.0930138,,
move,1092,399,1722869920.1006563,,
move,1094,399,1722869920.1092503,,
move,1097,399,1722869920.116224,,
move,1101,399,1722869920.1244729,,
move,1107,399,1722869920.1329849,,
move,1112,399,1722869920.1413743,,
move,1114,399,1722869920.1493967,,
move,1116,399,1722869920.1572342,,
click,1116,399,1722869920.1572342,Button.left,False
move,1121,399,1722869920.1642458,,
move,1123,399,1722869920.1725829,,
move,1127,399,1722869920.1807158,,
move,1133,399,1722869920.1886408,,
move,1137,399,1722869920.197335,,
move,1141,399,1722869920.2046537,,
move,1145,399,1722869920.2131634,,
move,1147,399,1722869920.2213407,,
move,1150,399,1722869920.2294538,,
move,1153,399,1722869920.2365613,,
move,1154,399,1722869920.2442386,,
move,1156,399,1722869920.2533581,,
click,1156,399,1722869920.2533581,Button.left,True
move,1158,399,1722869920.2608676,,
move,1159,399,1722869920.2691002,,
move,1163,398,1722869920.2763383,,
move,1165,398,1722869920.2844265,,
move,1167,397,1722869920.2932446,,
move,1170,396,1722869920.3010392,,
move,1172,395,1722869920.3088572,,
move,1175,395,1722869920.316254,,
move,1180,393,1722869920.325262,,
move,1184,391,1722869920.3329318,,
click,1184,391,1722869920.3337307,Button.left,False
move,1190,391,1722869920.3413494,,
move,1195,390,1722869920.349051,,
move,1201,390,1722869920.3573067,,
move,1206,390,1722869920.3651123,,
move,1210,390,1722869920.3731747,,
move,1212,390,1722869920.3805559,,
move,1215,390,1722869920.388337,,
move,1218,390,1722869920.39736,,
move,1221,390,1722869920.4053156,,
move,1224,390,1722869920.4131675,,
move,1227,390,1722869920.4205995,,
move,1229,390,1722869920.4285138,,
move,1231,390,1722869920.436659,,
click,1231,390,1722869920.4376645,Button.left,True
move,1234,390,1722869920.4446645,,
move,1237,390,1722869920.4533153,,
move,1242,390,1722869920.4607775,,
move,1248,389,1722869920.4827702,,
move,1251,389,1722869920.48477,,
move,1256,389,1722869920.48477,,
move,1263,388,1722869920.493119,,
move,1271,387,1722869920.5008721,,
click,1271,387,1722869920.5015068,Button.left,False
move,1280,387,1722869920.5090253,,
move,1291,387,1722869920.5171437,,
move,1300,386,1722869920.525133,,
move,1309,386,1722869920.5324838,,
move,1320,386,1722869920.5410185,,
move,1329,386,1722869920.5492706,,
move,1337,386,1722869920.5573063,,
move,1343,386,1722869920.5653021,,
move,1347,386,1722869920.572899,,
move,1349,386,1722869920.581104,,
move,1350,386,1722869920.588899,,
move,1352,386,1722869920.596868,,
move,1353,386,1722869920.6048093,,
click,1353,386,1722869920.6048093,Button.left,True
move,1354,385,1722869920.6123338,,
move,1355,385,1722869920.6212888,,
move,1357,385,1722869920.629513,,
move,1360,384,1722869920.63696,,
move,1363,383,1722869920.658159,,
move,1367,382,1722869920.6601183,,
move,1372,381,1722869920.6611178,,
move,1376,380,1722869920.6684265,,
